date,open,open_pred,is_high_vol,is_low_vol,is_uptrend,is_downtrend,conformity_score,is_monday,is_tuesday,is_wednesday,is_thursday,is_friday,is_q1,is_q2,is_q3,is_q4,is_january,is_february,is_march,is_april,is_may,is_june,is_july,is_august,is_september,is_october,is_november,is_december
2020-08-12,29.144907040007528,27.197315898996283,0,1,1,0,1.9475911410112445,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-08-13,27.74781648255995,26.70731736072081,0,1,1,0,1.0404991218391402,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-08-14,27.456749712319567,26.609357747946945,0,1,1,0,0.8473919643726227,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-08-17,28.17470652146089,26.30711410977971,0,1,1,0,1.86759241168118,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-08-18,27.1656929615934,27.063903045826933,0,1,1,0,0.10178991576646723,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-08-19,26.923140019724205,26.884430108287965,0,1,1,0,0.03870991143623925,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-08-20,26.699995443031003,25.993147846266382,0,1,1,0,0.7068475967646215,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-08-21,26.738803146930422,26.11853195848591,0,1,1,0,0.6202711884445122,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-08-24,26.83582338687492,25.95211502526466,0,1,1,0,0.8837083616102603,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-08-25,29.10610048026531,26.568874464676583,0,1,1,0,2.537226015588729,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
